subject_id	dtest_solved	dtest_duration	dtest_num_attempts	dtest_skipped	gender	age	education	edu_status	prior_exposure	prior_attempt	prior_completed	m_alg	m_geom	m_trig	m_sv_calc	m_mv_calc	m_linalg	m_pr_stat	m_disc	m_logic	q_attn_check1	q_attn_check2	q_attn_check3	q_puzzle	q_puzzle_digit	digit_target	digit_distractor	q_confidence	q_strategy	q_digit_selection	q_digit_notice	q_hint_select	q_hint_explain	q_digit_check	q_check_strategy	q_check_strategy_select	q_additional_info	tut_house	sid_hash
1534	False		0	True	Female	18	bach	Currently pursuing	Yes	No	None	True	True	False	True	False	False	False	False	False	True	True	False	distractor	5.0	4.0	5.0	25.0	The number came before the 4, allowing it to cover the three blue tiles.	I noticed something in the puzzle that initially made one candidate seem more likely to be correct than the other.	There would be already two fives in the row	['distractorBox', 'distractorSingle']	The two fives lined up in the row	No, I just submitted my original guess without checking any further.			I look at which number is closer to the line and which one lines up together.	row	b6481a
1535	True	44.0	1	False	Female	25	phd	Currently pursuing	Yes	Yes	10 or more	True	True	True	True	False	True	True	False	False																			c0da45
1536	True	63.41	1	False	Female	31	bach	Completed	Yes	Yes	10 or more	True	True	False	False	False	False	False	False	False																			fbcde5
1537	True	88.534	1	False	Female	21	hs	Currently pursuing	Yes	Yes	1 to 3	True	True	True	True	True	True	True	False	False																			da4e72
1538	True	70.487	1	False	Female	26	bach	Completed	Yes	Yes	10 or more	True	True	False	True	True	True	True	False	False																			bea565
1539	False	83.912	2	False	Female	27	bach	Completed	Yes	Yes	1 to 3	True	True	True	False	False	True	False	False	False																			10dc26
1540	True	407.822	3	False	Male	28	mast	Completed	Yes	Yes	1 to 3	True	True	False	True	True	True	True	False	False																			86ebce
1541	True	107.479	1	False	Male	31	bach	Completed	Yes	Yes	7 to 9	True	True	False	True	True	True	True	False	False																			f2e2b3
1542	True	109.081	2	False	Male	34	bach	Completed	Yes	Yes	1 to 3	False	False	False	True	False	False	False	False	False																			ff7c92
1543	True	63.138	1	False	Female	43	mast	Completed	Yes	Yes	10 or more	True	True	False	False	False	False	True	False	False																			cffa9b
1544	False		0	True	Female	45	bach	Completed	Yes	No	None	True	True	False	False	False	False	False	False	False	False	True	False	target	9.0	9.0	7.0	70.0	I noted that 7 overlapped with 4 and 9 did not overlap with anything in the blue row.	I noticed something in the puzzle that initially made one candidate seem more likely to be correct than the other.	7 matched up with 4 horizontally in the blue row.	['distractorSingle', 'occupied']	There are an equal number of 9s and 7s but I can see one 7 is already ruled out so it makes 9 more likely	No, I just submitted my original guess without checking any further.			I would count how many of each of the numbers not in the blue row there were and if there were more and they did not correspond with a number in the blue column I assumed that number to be more likely	column	af9e7c
1545	False		0	True	Female	51	bach	Completed	Yes	No	None	True	True	False	False	False	False	False	False	False	True	True	False	distractor	4.0	8.0	4.0	80.0	It can't be a number already used in that row or column. It can be either an eight or a 4 neither of which can be used in the first square in this row nor in the last three squares of this row. An 8 also cannot be in the second square of this row because an 8 is already is that second column. Placing a 4 in the green square will allow flexible use of the remaining unused numbers in this row.	I noticed something in the puzzle that initially made one candidate seem more likely to be correct than the other.	I noticed there are only two places a 4 can go in this row and chose the one that I thought would leave more flexible options for the remaining numbers.	['emptyBox', 'emptyBox', 'emptyBox', (4, 5), (3, 5), (2, 5), (1, 5), (0, 5), (6, 5), (7, 5), 'emptyDouble', 'emptySingle', (8, 5)]	These cells don't already contain a 4 and can be used for other numbers.	No, I just submitted my original guess without checking any further.			In retrospect I realize I should have double checked and placed the number 8 in the green square because there is no other square in the highlighted row where I can place the 8 and still abide by the rules. 	row	7eda69
1546	True	94.14	1	False	Male	46	mast	Completed	Yes	Yes	7 to 9	False	True	False	False	False	False	True	False	True																			e75145
1547	True	123.558	1	False	Female	19	bach	Currently pursuing	Yes	Yes	10 or more	True	True	True	True	False	False	False	False	False																			4f8fc3
1548	True	60.27	1	False	Male	26	bach	Completed	Yes	Yes	10 or more	False	False	False	False	False	False	False	True	False																			317599
1549	True	67.281	1	False	Male	37	bach	Completed	Yes	Yes	10 or more	True	True	True	True	True	False	False	False	False																			858a42
1550	True	94.437	1	False	Female	30	bach	Completed	Yes	Yes	10 or more	True	True	True	True	True	True	True	False	True																			373e58
1551	True	42.453	1	False	Male	34	prof	Completed	Yes	Yes	10 or more	True	True	True	True	True	True	True	False	False																			3ad75d
1552	False		0	True	Male	33	bach	Completed	Yes	Yes	None	False	True	False	False	False	False	False	False	False	False	True	False	distractor	9.0	4.0	9.0	40.0	because it probably related together	I noticed something in the puzzle that initially made one candidate seem more likely to be correct than the other.	because other answer are incorrect	['emptyBox']	because it is the correct cell	Yes, I checked to see whether the candidate was actually correct.	i also thought it is the correct answer	I checked whether the candidate I chose could go in any of the empty blue cells in the row/column.	no there is no additional information	column	b48255
1553	True	69.112	1	False	Male	18	hs	Completed	Yes	Yes	1 to 3	False	False	False	False	False	True	True	False	False																			7a0f1a
1554	True	61.482	1	False	Female	30	hs	Currently pursuing	Yes	Yes	10 or more	True	True	False	True	True	False	False	False	True																			c41c9b
1555	True	86.176	1	False	Male	26	bach	Completed	Yes	Yes	4 to 6	True	True	True	True	True	True	False	False	True																			8728c2
1556	True	66.994	1	False	Male	30	hs	Completed	Yes	Yes	10 or more	True	True	True	True	True	True	True	False	True																			08a85d
1557	False		0	True	Male	34	asso	Completed	No	Yes	1 to 3	False	False	False	False	False	False	False	False	False																			b35b48
1558	False	12.721	2	False	Male	27	asso	Currently pursuing	Yes	Yes	1 to 3	False	True	False	False	False	False	False	False	False																			0f81b7
1559	True	98.688	1	False	Female	35	bach	Completed	Yes	Yes	10 or more	True	True	True	True	False	False	False	False	False																			2b9bd4
1560	False	174.451	3	False	Male	29	hs	Completed	Yes	Yes	4 to 6	False	False	True	False	False	False	False	False	False																			93c2b9
1561	True	477.13	1	False	Male	45	bach	Completed	Yes	Yes	10 or more	False	False	False	False	False	True	False	True	False																			b0d718
1562	False	998.433	13	False	Male	30	mast	Completed	Yes	Yes	1 to 3	False	False	False	False	False	False	True	False	False																			851bb1
1563	True	44.589	1	False	Female	43	hs	Currently pursuing	Yes	Yes	10 or more	True	True	False	False	False	False	False	False	False																			543c53
1564	False		0	True	Male	45	asso	Completed	Yes	No	1 to 3	False	False	False	False	True	False	False	False	False																			a05686
1565	False	67.4	1	False	Male	55	bach	Completed	Yes	Yes	10 or more	True	True	True	True	True	True	True	False	False																			7e8a8a
1566	True	65.203	1	False	Female	39	mast	Completed	Yes	Yes	10 or more	False	False	False	False	False	False	True	False	False																			8ffe08
1567	False	74.368	3	False	Female	25	hs	Completed	Yes	Yes	1 to 3	False	False	False	True	False	False	False	False	False																			715279
1568	False		0	True	Male	34	bach	Completed	Yes	Yes	None	True	True	False	True	True	True	True	False	False	True	True	False	target	7.0	7.0	4.0	80.0	I looked where the 4 and 7 were and knocked out those rows ass options and landed on 7 there.	I arbitrarily chose between the two candidates because they seemed equally promising to consider.		['emptyBox']					There were three 7's cancelling out the rows which helped em decide.	column	960dd4
1569	True	66.81	1	False	Female	38	hs	Completed	Yes	Yes	10 or more	True	True	False	False	False	False	False	False	False																			1aaf08
1570	False		0	True	Female	64	hs	Currently pursuing	Yes	No	None	False	True	False	False	False	False	False	False	False	True	True	False	distractor	7.0	5.0	7.0	50.0	I looked at the number (7) that is duplicated in most of the cells and usually picked that one.  	I arbitrarily chose between the two candidates because they seemed equally promising to consider.		['emptyBox']					nothing really....I am not real familiar with this game	column	71f8a5
1571	False		0	True	Female	30	bach	Completed	Yes	Yes	1 to 3	True	True	False	False	False	False	False	False	False																			111111
1572	False	54.233	1	False	Female	46	asso	Completed	Yes	No	None	True	False	False	False	False	False	False	False	False	True	False	True	target	2.0	2.0	7.0	50.0	I have checked which number most probably will need to fill empty box, i though number 2 will put 7, so I have to put 2	I noticed something in the puzzle that initially made one candidate seem more likely to be correct than the other.	I felt like he has less options, so he should chose now.	['targetSingle']	There are no numbers near this number, and others 7 and 2 filled already in columns with numbers, so i thought its turn of this number 2	No, I just submitted my original guess without checking any further.			Usually,i try to see most lonely, free number,that has to make choice, i pick it, and imagine it will fill box so I have to put number opposite of it.	column	1d2344
1573	False	149.221	3	False	Male	28	bach	Currently pursuing	Yes	No	None	True	True	True	True	False	False	False	False	False	True	True	False	target	7.0	7.0	5.0	100.0	To solve the puzzle, I first find the grid with three empty blue squares. This grid always has two numbers which are not inside the blue squares. To start, I know that the number I am looking for will be one of these two numbers. I  then find the other empty blue squares in the puzzle. I examine the row/column that each of the remaining blue squares is in. Which ever number appears in each of these rows/columns is the  number I am looking for.	I noticed something in the puzzle that initially made one candidate seem more likely to be correct than the other.	The seven is the only number present in the row corresponding with the bottom most empty blue square.	['targetSingle']	The 7 is the only number in this row.	Yes, I checked to see whether the candidate was actually correct.	I checked the rest of the rows empty blue squares.	I checked whether the candidate I chose could go in any of the empty blue cells in the row/column.	After finding the recurring pattern, solving the puzzles became quite simple. Typically, I did not even have to see which numbers were already in the blue squares as those did not matter.	column	f806dc
1574	True	105.82	1	False	Male	21	hs	Completed	Yes	Yes	4 to 6	True	True	True	False	False	False	False	False	False																			56c82f
1575	True	173.018	1	False	Male	38	bach	Completed	Yes	Yes	1 to 3	True	True	True	False	False	True	True	True	True																			f6cc35
